Zipcode,admin_name1,Lat,Long,accuracy
413312,Maharashtra,17.75,76.1,4
413318,Maharashtra,17.1333,74.9333,4
413402,Maharashtra,18.05,75.8,4
413405,Maharashtra,18.05,75.8,
413406,Maharashtra,18.05,75.8,
413501,Maharashtra,18.3917,76.4917,
413507,Maharashtra,18.3917,76.4917,
413512,Maharashtra,18.3833,77.1167,
413517,Maharashtra,18.3833,77.1167,4
413518,Maharashtra,18.3833,77.1167,
413525,Maharashtra,18.4,75.8667,4
413527,Maharashtra,18.4,75.8667,
413529,Maharashtra,18.4,75.8667,
413534,Maharashtra,18.3917,76.4917,
413542,Maharashtra,18.3917,76.4917,
413546,Maharashtra,18.3917,76.4917,
413547,Maharashtra,18.3917,76.4917,
413576,Maharashtra,18.3917,76.4917,
413577,Maharashtra,18.3917,76.4917,
413606,Maharashtra,20.7167,75.55,
413608,Maharashtra,20.7167,75.55,4
413705,Maharashtra,19.3833,74.65,4
413706,Maharashtra,19.3833,74.65,
413713,Maharashtra,19.5833,74.4667,4
413721,Maharashtra,19.4833,74.5583,
413722,Maharashtra,19.4833,74.5583,
413725,Maharashtra,19.4833,74.5583,
413728,Maharashtra,19.4833,74.5583,
413736,Maharashtra,19.4833,74.5583,
413737,Maharashtra,19.4833,74.5583,
413739,Maharashtra,19.4833,74.5583,
414001,Maharashtra,19.1375,74.725,
414103,Maharashtra,19.0667,74.5167,4
414202,Maharashtra,18.9,75.1,4
414301,Maharashtra,19.15,74.3833,
414304,Maharashtra,19.15,74.3833,4
414405,Maharashtra,19.1375,74.725,
414410,Maharashtra,19.1375,74.725,
414601,Maharashtra,19.4333,74.9,
414602,Maharashtra,19.4333,74.9,4
415004,Maharashtra,17.5944,74.1667,
415011,Maharashtra,17.5944,74.1667,
415015,Maharashtra,17.5944,74.1667,
415104,Maharashtra,17.5944,74.1667,
415105,Maharashtra,17.5944,74.1667,
415111,Maharashtra,17.5944,74.1667,
415115,Maharashtra,17.5944,74.1667,
415118,Maharashtra,17.5944,74.1667,
415202,Maharashtra,17.5944,74.1667,
415304,Maharashtra,17.3,74.35,4
415305,Maharashtra,17.3,74.35,
415309,Maharashtra,17.3,74.35,
415312,Maharashtra,17.4333,74.65,4
415313,Maharashtra,17.4333,74.65,
415506,Maharashtra,17.6,74.45,4
415510,Maharashtra,17.6,74.2,
415511,Maharashtra,17.6,74.2,4
415513,Maharashtra,17.6,74.2,
415519,Maharashtra,17.6,74.2,
415521,Maharashtra,18.0333,74.1833,4
415609,Maharashtra,17.5944,74.1667,
415614,Maharashtra,17.5944,74.1667,
415618,Maharashtra,17.5944,74.1667,
415622,Maharashtra,17.5944,74.1667,
415631,Maharashtra,17.5944,74.1667,
415633,Maharashtra,17.5944,74.1667,
415706,Maharashtra,17.6,73.1667,4
415708,Maharashtra,17.6,73.1667,
415711,Maharashtra,17.6,73.1667,
415719,Maharashtra,17.6,73.1667,
415722,Maharashtra,17.6,73.1667,
415726,Maharashtra,17.6,73.1667,
415805,Maharashtra,17.5944,74.1667,
416007,Maharashtra,16.9167,74.1375,
416101,Maharashtra,16.85,73.55,4
416108,Maharashtra,18.6333,74.2167,4
416110,Maharashtra,16.7,74.4667,
416112,Maharashtra,16.7,74.4667,
416115,Maharashtra,16.7,74.4667,4
416116,Maharashtra,16.7,74.4667,4
416117,Maharashtra,16.7,74.4667,
416122,Maharashtra,17.1367,74.2533,
416130,Maharashtra,17.1367,74.2533,
416134,Maharashtra,17.1367,74.2533,
416205,Maharashtra,16.4917,74.1583,
416210,Maharashtra,16.4917,74.1583,
416212,Maharashtra,16.4,74,4
416216,Maharashtra,16.5833,74.3167,4
416319,Maharashtra,16.9167,74.1375,
416402,Maharashtra,16.9167,74.1375,
416404,Maharashtra,16.9167,74.1375,
416506,Maharashtra,16.9167,74.1375,
416512,Maharashtra,16.9167,74.1375,
416521,Maharashtra,16.9167,74.1375,
416528,Maharashtra,16.9167,74.1375,
416529,Maharashtra,16.9167,74.1375,
416531,Maharashtra,16.9167,74.1375,
416536,Maharashtra,16.9167,74.1375,
416550,Maharashtra,16.9167,74.1375,
416612,Maharashtra,16.9167,74.1375,
416620,Maharashtra,16.9167,74.1375,
416626,Maharashtra,16.9167,74.1375,
416702,Maharashtra,16.6667,73.5167,4
416704,Maharashtra,16.6667,73.5167,
416705,Maharashtra,16.6667,73.5167,
416801,Maharashtra,16.9167,74.1375,
416804,Maharashtra,16.9167,74.1375,
416805,Maharashtra,16.9167,74.1375,
416810,Maharashtra,16.9167,74.1375,
421001,Maharashtra,19.2167,73.15,4
421101,Maharashtra,19.1833,73.2083,
421301,Maharashtra,19.1833,73.2083,
421303,Maharashtra,19.1833,73.2083,
421304,Maharashtra,19.1833,73.2083,
421502,Maharashtra,19.15,73.2667,
421504,Maharashtra,19.15,73.2667,4
422214,Maharashtra,19.925,73.8917,
422306,Maharashtra,20.15,74.2333,4
422403,Maharashtra,19.7,73.55,4
422607,Maharashtra,19.925,73.8917,
423103,Maharashtra,19.7167,74.4833,
423107,Maharashtra,19.7167,74.4833,4
423111,Maharashtra,19.7167,74.4833,
423117,Maharashtra,19.7167,74.4833,
423201,Maharashtra,21.55,74.45,4
423206,Maharashtra,21.55,74.45,
423210,Maharashtra,20.6333,74.4667,4
423213,Maharashtra,20.6333,74.4667,
423302,Maharashtra,20.7667,74.1333,4
423303,Maharashtra,20.7667,74.1333,
423304,Maharashtra,20.7667,74.1333,
423401,Maharashtra,20.0333,74.4833,4
423501,Maharashtra,20.5,74.0167,4
423502,Maharashtra,20.4833,73.9167,4
423701,Maharashtra,19.9167,74.7333,4
423702,Maharashtra,19.9167,74.7333,
424103,Maharashtra,20.7417,75.5667,
424201,Maharashtra,20.6667,75.35,4
424206,Maharashtra,20.8167,75.7833,4
424207,Maharashtra,20.7417,75.5667,
424208,Maharashtra,20.7417,75.5667,
424209,Maharashtra,20.7417,75.5667,
424301,Maharashtra,20.7417,75.5667,
425001,Maharashtra,20.9567,75.5533,
425002,Maharashtra,20.9567,75.5533,
425109,Maharashtra,20.9167,75.3333,4
425125,Maharashtra,20.9167,75.3333,
425301,Maharashtra,21.1667,75.7,4
425306,Maharashtra,21.05,76.05,4
425413,Maharashtra,20.4833,74.8333,4
425423,Maharashtra,20.4833,74.8333,
425503,Maharashtra,21.1667,75.85,4
425519,Maharashtra,21.1667,75.85,
431102,Maharashtra,19.6556,75.4944,
431110,Maharashtra,19.6556,75.4944,
431121,Maharashtra,18.7,76.0833,
431123,Maharashtra,18.7,76.0833,4
431124,Maharashtra,18.7,76.0833,
431129,Maharashtra,18.7,76.0833,
431133,Maharashtra,19.8,75.2333,4
431145,Maharashtra,20.4667,75.1667,
431146,Maharashtra,20.4667,75.1667,4
431203,Maharashtra,18.9321,76.5179,
431205,Maharashtra,18.9321,76.5179,
431206,Maharashtra,18.9321,76.5179,
431507,Orisa,16.9833,75.2,
431510,Maharashtra,16.9833,75.2,4
431540,Maharashtra,16.9833,75.2,
431707,Maharashtra,18.9667,77.3,4
431708,Maharashtra,18.9667,77.3,
431712,Maharashtra,19.5,77.6667,4
431713,Maharashtra,19.3667,77.6167,4
431722,Maharashtra,18.8729,77.05,
431732,Maharashtra,18.8,77.5833,4
431733,Maharashtra,18.6389,76.2333,
431734,Maharashtra,17.9333,73.9,4
431735,Maharashtra,19.1833,77.2167,4
431740,Maharashtra,18.9,77.6667,4
431741,Maharashtra,18.3333,77.45,4
431807,Maharashtra,19.1833,76.65,4
431811,Maharashtra,19.1833,76.65,
440001,Maharashtra,21.15,79.1,
440002,Maharashtra,21.15,79.1,
440003,Maharashtra,21.15,79.1,
440004,Maharashtra,21.15,79.1,
440005,Maharashtra,21.15,79.1,
440006,Maharashtra,21.15,79.1,
440007,Maharashtra,21.15,79.1,
440008,Maharashtra,21.15,79.1,
440009,Maharashtra,21.15,79.1,
440010,Maharashtra,21.15,79.1,
440011,Maharashtra,21.15,79.1,
440012,Maharashtra,21.15,79.1,
440013,Maharashtra,21.15,79.1,
440014,Maharashtra,21.15,79.1,
440015,Maharashtra,21.15,79.1,
440016,Maharashtra,21.15,79.1,
440017,Maharashtra,21.15,79.1,
440018,Maharashtra,21.15,79.1,
440020,Maharashtra,21.15,79.1,
440021,Maharashtra,21.15,79.1,
440022,Maharashtra,21.15,79.1,
440023,Maharashtra,21.15,79.1,
440024,Maharashtra,21.15,79.1,
440025,Maharashtra,21.15,79.1,
440026,Maharashtra,21.15,79.1,
440027,Maharashtra,21.15,79.1,
440029,Maharashtra,21.15,79.1,
440032,Maharashtra,21.15,79.1,
440050,Maharashtra,21.15,79.1,
441116,Maharashtra,20.8125,78.6833,
441117,Maharashtra,20.1,77.5833,
441203,Maharashtra,20.85,79.3333,4
441204,Maharashtra,20.7167,79.5,
441205,Maharashtra,20.5833,79.6667,4
441206,Maharashtra,20.7167,79.5,
441221,Maharashtra,20.7167,79.5,
441301,Maharashtra,20.8125,78.6833,
441501,Maharashtra,21.2333,78.9,4
441606,Maharashtra,20.8125,78.6833,
441803,Maharashtra,20.8125,78.6833,
441804,Maharashtra,20.8125,78.6833,
441807,Maharashtra,20.8125,78.6833,
441919,Maharashtra,20.5833,76.8333,4
441930,Maharashtra,20.5833,76.8333,
442006,Maharashtra,20.4333,76.9611,
442204,Maharashtra,20.15,73.8167,4
442207,Maharashtra,20.15,73.8167,
442306,Maharashtra,20.7,78.3333,4
442307,Maharashtra,20.45,78.7333,4
442308,Maharashtra,20.575,78.5333,
442605,Maharashtra,20.4333,76.9611,
442705,Maharashtra,20.4333,76.9611,
443107,Maharashtra,20.5936,76.5726,
443302,Maharashtra,19.9833,76.5333,4
443304,Maharashtra,20.3,76.5667,4
443402,Maharashtra,21.0456,76.5953,
443405,Maharashtra,21.0456,76.5953,
443406,Maharashtra,21.1078,76.6072,4
443407,Maharashtra,20.9833,76.5833,4
444110,Maharashtra,20.6167,77.5,4
444121,Maharashtra,20.6167,77.5,
444122,Maharashtra,20.6167,77.5,
444307,Maharashtra,20.7288,77.1106,
444308,Maharashtra,20.7288,77.1106,
444312,Maharashtra,20.7288,77.1106,
444502,Maharashtra,20.3,77.0667,
444508,Maharashtra,20.3,77.0667,4
444601,Maharashtra,20.7288,77.1106,
444706,Maharashtra,20.6833,78.1,
444709,Maharashtra,20.6833,78.1,
444710,Maharashtra,20.6833,78.1,4
444801,Maharashtra,21.0106,77.7028,4
444806,Maharashtra,21.0106,77.7028,
444819,Maharashtra,21.0219,76.4431,
444826,Maharashtra,21.0333,75.1833,4
444908,Maharashtra,20.7288,77.1106,
444915,Maharashtra,20.7288,77.1106,
445001,Maharashtra,20.3556,78.0944,
445101,Maharashtra,20.3556,78.0944,
445105,Maharashtra,20.3556,78.0944,
445106,Maharashtra,20.3556,78.0944,
445208,Maharashtra,20.35,77.9,4
445210,Maharashtra,20.4333,77.6667,4
445212,Maharashtra,20.4333,77.6667,
445308,Maharashtra,20.2833,78.7167,4
445311,Maharashtra,20.2833,78.7167,
445401,Maharashtra,20.3556,78.0944,
450052,Madhya Pradesh,22.186,76.5803,
450053,Madhya Pradesh,22.186,76.5803,
450114,Madhya Pradesh,22.2333,76.4,4
450115,Madhya Pradesh,22.1,76.1167,4
450116,Madhya Pradesh,22.1,76.7333,4
450117,Madhya Pradesh,21.8047,76.7422,4
450118,Madhya Pradesh,22.0595,76.4981,
450124,Madhya Pradesh,22.0595,76.4981,
450221,Madhya Pradesh,21.3833,76.25,
450223,Madhya Pradesh,21.3833,76.25,4
450327,Madhya Pradesh,24.3333,77.9667,
450331,Madhya Pradesh,24.3333,77.9667,
450332,Madhya Pradesh,24.3333,77.9667,
450333,Madhya Pradesh,24.3333,77.9667,4
450334,Madhya Pradesh,24.3333,77.9667,
450441,Madhya Pradesh,22.186,76.5803,
450551,Madhya Pradesh,22.186,76.5803,
450554,Madhya Pradesh,22.186,76.5803,
450661,Madhya Pradesh,21.7,76.2167,4
450771,Madhya Pradesh,21.8333,76.2167,4
451110,Madhya Pradesh,22.1833,76.0667,
451111,Madhya Pradesh,22.1833,76.0667,4
451115,Madhya Pradesh,22.1833,76.0667,
451117,Madhya Pradesh,22.1833,76.0667,
451220,Madhya Pradesh,22.5833,74.4667,4
451221,Madhya Pradesh,22.1833,75.6667,4
451222,Madhya Pradesh,22.3389,75.2667,
451223,Madhya Pradesh,22.25,75.6667,4
451228,Madhya Pradesh,22.3389,75.2667,
451229,Madhya Pradesh,22.3389,75.2667,
451239,Madhya Pradesh,22.3389,75.2667,
451335,Madhya Pradesh,21.8167,75.8667,
451337,Madhya Pradesh,21.8167,75.8667,4
451440,Madhya Pradesh,21.5833,79.0167,
451447,Madhya Pradesh,21.5833,79.0167,
451451,Madhya Pradesh,21.5833,79.0167,4
451555,Madhya Pradesh,22.0278,75.7315,
451556,Madhya Pradesh,22.0278,75.7315,
451557,Madhya Pradesh,22.0278,75.7315,
451558,Madhya Pradesh,22.0278,75.7315,
451559,Madhya Pradesh,22.0278,75.7315,
451563,Madhya Pradesh,22.0278,75.7315,
451659,Madhya Pradesh,22,75.0667,
451660,Madhya Pradesh,22.0667,75.3833,4
451661,Madhya Pradesh,21.9333,74.75,4
451664,Madhya Pradesh,22,75.0667,
451665,Madhya Pradesh,22,75.0667,
451667,Madhya Pradesh,22,75.0667,
451669,Madhya Pradesh,22,75.0667,
451770,Madhya Pradesh,21.65,74.7,4
452001,Madhya Pradesh,22.8023,75.5605,
452002,Madhya Pradesh,22.8023,75.5605,
452004,Madhya Pradesh,22.8023,75.5605,
452005,Madhya Pradesh,22.8023,75.5605,
452006,Madhya Pradesh,22.8023,75.5605,
452008,Madhya Pradesh,22.8023,75.5605,
452009,Madhya Pradesh,22.8023,75.5605,
452012,Madhya Pradesh,22.8023,75.5605,
452020,Madhya Pradesh,22.8023,75.5605,
452056,Madhya Pradesh,22.8023,75.5605,
453115,Madhya Pradesh,22.85,75.55,4
453220,Madhya Pradesh,22.9833,75.5167,4
453235,Madhya Pradesh,22.9833,75.5167,
453331,Madhya Pradesh,22.8,75.6278,
453446,Madhya Pradesh,22.5667,75.8167,
453463,Madhya Pradesh,22.5667,75.8167,4
453652,Madhya Pradesh,22.8,75.6278,
453661,Madhya Pradesh,22.8,75.6278,
454010,Madhya Pradesh,22.5926,75.0352,
454111,Madhya Pradesh,22.6667,74.9833,4
454116,Madhya Pradesh,22.6667,74.9833,
454129,Madhya Pradesh,22.6333,74.8333,4
454221,Madhya Pradesh,22.3667,74.7667,4
454276,Madhya Pradesh,22.5,74.85,4
454341,Madhya Pradesh,22.3333,75,
454350,Madhya Pradesh,22.3333,75,4
454365,Madhya Pradesh,22.3333,75,
454441,Madhya Pradesh,22.55,75.1,4
454446,Madhya Pradesh,22.55,75.1,
454448,Madhya Pradesh,22.55,75.1,
454449,Madhya Pradesh,22.55,75.1,
454552,Madhya Pradesh,22.3167,75.5,
454571,Madhya Pradesh,22.3167,75.5,4
454648,Madhya Pradesh,22.95,75.0667,4
454660,Madhya Pradesh,23.0167,75.2167,4
454665,Madhya Pradesh,23.0167,75.2167,
454666,Madhya Pradesh,23.0167,75.2167,
454667,Madhya Pradesh,23.0167,75.2167,
454668,Madhya Pradesh,23.0167,75.2167,
454730,Madhya Pradesh,22.5926,75.0352,
454749,Madhya Pradesh,22.5926,75.0352,
454773,Madhya Pradesh,22.5926,75.0352,
455001,Madhya Pradesh,22.7556,76.6389,
455003,Madhya Pradesh,22.7556,76.6389,
455111,Madhya Pradesh,23.1,76.2167,
455116,Madhya Pradesh,23.1,76.2167,4
455117,Madhya Pradesh,23.1,76.2167,
455119,Madhya Pradesh,23.1,76.2167,
455178,Madhya Pradesh,23.1,76.2167,
455221,Madhya Pradesh,22.7556,76.6389,
455223,Madhya Pradesh,22.7556,76.6389,
455227,Madhya Pradesh,22.7556,76.6389,
455302,Madhya Pradesh,22.5833,76.85,
455332,Madhya Pradesh,22.6667,76.7333,4
455339,Madhya Pradesh,22.5,76.9667,4
455440,Madhya Pradesh,22.7556,76.6389,
456001,Madhya Pradesh,23.1833,75.7667,
456003,Madhya Pradesh,23.1833,75.7667,
456006,Madhya Pradesh,23.1833,75.7667,
456008,Madhya Pradesh,23.1833,75.7667,
456009,Madhya Pradesh,23.1833,75.7667,
456010,Madhya Pradesh,23.1833,75.7667,4
456221,Madhya Pradesh,23.3333,75.5667,4
456222,Madhya Pradesh,23.375,75.425,
456224,Madhya Pradesh,23.4167,75.2833,4
456335,Madhya Pradesh,23.325,75.7361,
456337,Madhya Pradesh,23.325,75.7361,
456443,Madhya Pradesh,23.325,75.7361,
456550,Madhya Pradesh,23.45,75.8667,
456551,Madhya Pradesh,23.45,75.8667,4
456552,Madhya Pradesh,23.45,75.8667,
456661,Madhya Pradesh,23.2333,75.9,4
456663,Madhya Pradesh,23.2833,75.9667,
456664,Madhya Pradesh,23.2833,75.9667,
456665,Madhya Pradesh,23.3333,76.0333,4
456666,Madhya Pradesh,23.2833,75.9667,
456668,Madhya Pradesh,23.2833,75.9667,
457001,Madhya Pradesh,23.3167,75.0667,4
457111,Madhya Pradesh,23.4,75.1167,4
457114,Madhya Pradesh,23.5583,75.25,
457118,Madhya Pradesh,23.7167,75.3833,4
457222,Madhya Pradesh,23.4333,75.05,4
457550,Madhya Pradesh,23.4667,74.9167,4
457551,Madhya Pradesh,23.4833,74.8167,4
457552,Madhya Pradesh,23.475,74.8667,
457555,Madhya Pradesh,23.475,74.8667,
457769,Madhya Pradesh,23.2333,74.8333,4
457770,Madhya Pradesh,23.0833,74.7667,
457775,Madhya Pradesh,23.0417,74.6667,
457777,Madhya Pradesh,23,74.5667,4
457887,Madhya Pradesh,22.3,74.35,
457993,Madhya Pradesh,22.65,74.5333,4
458001,Madhya Pradesh,24.4375,75.1375,
458002,Madhya Pradesh,24.4375,75.1375,
458110,Madhya Pradesh,24.4833,75.15,4
458113,Madhya Pradesh,24.4833,75.15,
458118,Madhya Pradesh,24.4833,75.15,
458220,Madhya Pradesh,24.8167,75.1167,
458224,Madhya Pradesh,24.8167,75.1167,
458226,Madhya Pradesh,24.8167,75.1167,4
458272,Madhya Pradesh,24.8167,75.1167,
458441,Madhya Pradesh,24.4375,75.1375,
458442,Madhya Pradesh,24.4375,75.1375,
458468,Madhya Pradesh,24.4375,75.1375,
458474,Madhya Pradesh,24.4375,75.1375,
458553,Madhya Pradesh,24.2833,75.05,4
458558,Madhya Pradesh,24.1667,75.2333,4
458588,Madhya Pradesh,24.225,75.1417,
458676,Madhya Pradesh,24.4375,75.1375,
460330,Madhya Pradesh,21.5167,76.65,
460443,Madhya Pradesh,21.5167,76.65,
460444,Madhya Pradesh,21.5167,76.65,
460447,Madhya Pradesh,21.5167,76.65,
460449,Madhya Pradesh,21.5167,76.65,
460551,Madhya Pradesh,21.5167,76.65,4
460553,Madhya Pradesh,21.5167,76.65,
460557,Madhya Pradesh,21.5167,76.65,
460665,Madhya Pradesh,21.5167,76.65,
460666,Madhya Pradesh,21.5167,76.65,
461001,Madhya Pradesh,22.5083,77.7875,
461005,Madhya Pradesh,22.5083,77.7875,
461110,Madhya Pradesh,22.7,77.7333,4
461111,Madhya Pradesh,22.6167,77.75,4
461114,Madhya Pradesh,22.6583,77.7417,
461115,Madhya Pradesh,22.6583,77.7417,
461221,Madhya Pradesh,22.25,77.2333,
461228,Madhya Pradesh,22.25,77.2333,
461251,Madhya Pradesh,22.25,77.2333,4
461331,Madhya Pradesh,22.5083,77.7875,
461427,Madhya Pradesh,22.5083,77.7875,
461444,Madhya Pradesh,22.5083,77.7875,
461446,Madhya Pradesh,22.5083,77.7875,
461551,Madhya Pradesh,22.5083,77.7875,
461555,Madhya Pradesh,22.5083,77.7875,
461881,Madhya Pradesh,22.4667,78.4333,4
462003,Madhya Pradesh,23.0667,77.3769,
462030,Madhya Pradesh,23.0667,77.3769,
462046,Madhya Pradesh,23.0667,77.3769,
463111,Madhya Pradesh,23.0667,77.3769,
463120,Madhya Pradesh,23.0667,77.3769,
464001,Madhya Pradesh,23.3063,77.8417,
464002,Madhya Pradesh,23.3063,77.8417,
464112,Madhya Pradesh,24.15,77.4333,4
464114,Madhya Pradesh,24.15,77.4333,
464220,Madhya Pradesh,23.3063,77.8417,
464221,Madhya Pradesh,23.3063,77.8417,
464226,Madhya Pradesh,23.3063,77.8417,
464337,Madhya Pradesh,23.9333,78.2,4
464551,Madhya Pradesh,23.3167,78.0833,
464556,Madhya Pradesh,23.3167,78.0833,
464573,Madhya Pradesh,23.3167,78.0833,4
464651,Madhya Pradesh,22.8778,77.7056,
464661,Madhya Pradesh,23.4833,77.7333,4
464665,Madhya Pradesh,23.2417,77.975,
464668,Madhya Pradesh,23,78.2167,4
464670,Madhya Pradesh,22.15,77.1667,4
464676,Madhya Pradesh,22.15,77.1667,
464770,Madhya Pradesh,23.3063,77.8417,
464774,Madhya Pradesh,23.3063,77.8417,
464776,Madhya Pradesh,23.3063,77.8417,
464884,Madhya Pradesh,23.4,78.2167,4
464990,Madhya Pradesh,23.0167,77.6833,4
464993,Madhya Pradesh,23.0167,77.6833,
465106,Madhya Pradesh,23.2667,76.15,4
465116,Madhya Pradesh,23.2667,76.15,
465118,Madhya Pradesh,23.2667,76.15,
465220,Madhya Pradesh,23.3833,76.6,
465221,Madhya Pradesh,23.3833,76.6,
465223,Madhya Pradesh,23.3833,76.6,4
465230,Madhya Pradesh,23.3833,76.6,
465336,Madhya Pradesh,23.8167,76.3667,
465337,Madhya Pradesh,23.8167,76.3667,4
465418,Madhya Pradesh,23.5083,76.3958,
465441,Madhya Pradesh,23.5083,76.3958,
465445,Madhya Pradesh,23.5083,76.3958,
465661,Madhya Pradesh,23.5667,76.4667,
465667,Chattisgarh,23.5667,76.4667,
465679,Chattisgarh,23.5667,76.4667,
465683,Madhya Pradesh,23.5667,76.4667,
465686,Chattisgarh,23.5667,76.4667,
465687,Chattisgarh,23.5667,76.4667,
465689,Chattisgarh,23.5667,76.4667,
465697,Madhya Pradesh,23.5667,76.4667,4
466115,Madhya Pradesh,23.1667,76.6667,
466116,Madhya Pradesh,23.1667,76.6667,
466117,Madhya Pradesh,23.1667,76.6667,
466119,Madhya Pradesh,23.1667,76.6667,
466125,Madhya Pradesh,23.1667,76.6667,4
466331,Madhya Pradesh,23.1667,76.6667,
466448,Madhya Pradesh,23.1667,76.6667,
466665,Madhya Pradesh,23.1667,76.6667,
470001,Madhya Pradesh,23.881,79.2214,
470002,Madhya Pradesh,23.881,79.2214,
470003,Madhya Pradesh,23.881,79.2214,
470005,Madhya Pradesh,23.881,79.2214,
470111,Madhya Pradesh,23.7833,78.3667,
470119,Madhya Pradesh,23.7833,78.3667,4
470122,Madhya Pradesh,23.7833,78.3667,
470223,Madhya Pradesh,23.881,79.2214,
470226,Madhya Pradesh,23.881,79.2214,
470229,Madhya Pradesh,23.881,79.2214,
470230,Madhya Pradesh,23.881,79.2214,
470235,Madhya Pradesh,23.881,79.2214,
470335,Madhya Pradesh,23.881,79.2214,
470337,Madhya Pradesh,23.881,79.2214,
470441,Madhya Pradesh,24.05,78.6333,
470442,Madhya Pradesh,24.05,78.6333,4
470661,Madhya Pradesh,23.8167,79.4333,
470662,Madhya Pradesh,23.7,79.5333,4
470664,Madhya Pradesh,23.85,79.5667,4
470666,Madhya Pradesh,23.9,79.2,4
470672,Madhya Pradesh,23.8167,79.4333,
470675,Madhya Pradesh,23.8167,79.4333,
470771,Madhya Pradesh,23.9,79.5667,4
470772,Madhya Pradesh,23.9833,79.6833,4
470775,Madhya Pradesh,23.9417,79.625,
470880,Madhya Pradesh,23.881,79.2214,
471001,Madhya Pradesh,24.9,79.6,4
471101,Madhya Pradesh,24.8194,79.6861,
471105,Madhya Pradesh,24.8194,79.6861,
471111,Madhya Pradesh,24.8194,79.6861,
471301,Madhya Pradesh,24.7,79.3833,4
471311,Madhya Pradesh,24.5,79.0833,
471313,Madhya Pradesh,24.5,79.0833,4
471401,Madhya Pradesh,24.8194,79.6861,
471408,Madhya Pradesh,24.8194,79.6861,
471411,Madhya Pradesh,24.8194,79.6861,
471501,Madhya Pradesh,24.85,79.9333,
471505,Madhya Pradesh,24.85,79.9333,4
471515,Madhya Pradesh,24.9667,80.0667,
471525,Madhya Pradesh,25.0833,80.2,4
471625,Madhya Pradesh,24.8833,79.9167,4
472001,Madhya Pradesh,24.8833,79.15,
472010,Madhya Pradesh,24.8833,79.15,
472111,Madhya Pradesh,24.75,79.0667,4
472221,Madhya Pradesh,25.0167,79.2333,4
472246,Madhya Pradesh,25.0167,79.2333,
472336,Madhya Pradesh,24.8833,79.15,
472442,Madhya Pradesh,24.8833,79.15,
472445,Madhya Pradesh,24.8833,79.15,
472447,Madhya Pradesh,24.8833,79.15,
473001,Madhya Pradesh,24.69,77.5367,
473101,Madhya Pradesh,24.69,77.5367,
473105,Madhya Pradesh,24.69,77.5367,
473118,Madhya Pradesh,24.69,77.5367,
473226,Madhya Pradesh,24.45,77.2,4
473229,Madhya Pradesh,24.45,77.2,
473249,Madhya Pradesh,24.1333,77.1167,
473287,Madhya Pradesh,23.8167,77.0333,4
473330,Madhya Pradesh,24.69,77.5367,
473331,Madhya Pradesh,24.69,77.5367,
473333,Madhya Pradesh,24.69,77.5367,
473335,Madhya Pradesh,24.69,77.5367,
473440,Madhya Pradesh,24.5167,77.9667,4
473660,Madhya Pradesh,24.69,77.5367,
473662,Madhya Pradesh,24.69,77.5367,
473775,Madhya Pradesh,24.69,77.5367,
473781,Madhya Pradesh,24.69,77.5367,
473865,Madhya Pradesh,25.7,77.9167,4
473880,Madhya Pradesh,24.9667,77.5667,
473885,Madhya Pradesh,24.9667,77.5667,4
474001,Madhya Pradesh,27.1333,88.2667,
474002,Madhya Pradesh,27.1333,88.2667,
474003,Madhya Pradesh,27.1333,88.2667,
474004,Madhya Pradesh,27.1333,88.2667,
474005,Madhya Pradesh,27.1333,88.2667,
474006,Madhya Pradesh,27.1333,88.2667,
474008,Madhya Pradesh,27.1333,88.2667,
474009,Madhya Pradesh,27.1333,88.2667,4
474020,Madhya Pradesh,27.1333,88.2667,
474040,Madhya Pradesh,27.1333,88.2667,
474042,Madhya Pradesh,27.1333,88.2667,
474055,Madhya Pradesh,27.1333,88.2667,
475001,Madhya Pradesh,24.3167,75.2333,4
475005,Madhya Pradesh,24.3167,75.2333,
475110,Madhya Pradesh,25.9,78.3333,4
475336,Madhya Pradesh,25.5358,77.6967,
475661,Madhya Pradesh,25.9633,78.61,
475671,Madhya Pradesh,25.9633,78.61,
475673,Madhya Pradesh,26.01,78.6533,4
475675,Madhya Pradesh,25.9167,78.5667,4
476111,Madhya Pradesh,26.7075,78.2261,
476115,Madhya Pradesh,26.67,78.3747,4
476133,Madhya Pradesh,26.6888,78.3004,
476224,Madhya Pradesh,26.225,77.5167,
476228,Madhya Pradesh,26.2,77.6333,4
476229,Madhya Pradesh,26.25,77.4,
476235,Madhya Pradesh,26.1667,77.4667,4
477105,Madhya Pradesh,24.2214,77.3307,
477111,Madhya Pradesh,22.0167,76.2167,4
477116,Madhya Pradesh,26.4261,78.4447,4
477227,Madhya Pradesh,26.3333,78.7664,
477331,Madhya Pradesh,24.75,77.3,4
477332,Madhya Pradesh,24.75,77.3,
477333,Madhya Pradesh,24.75,77.3,
477445,Madhya Pradesh,26.1983,78.945,4
477447,Madhya Pradesh,26.0025,78.8761,4
480001,Madhya Pradesh,22.2389,79.4981,
480002,Madhya Pradesh,22.2389,79.4981,
480107,Madhya Pradesh,21.95,79.1167,
480110,Madhya Pradesh,21.95,79.1167,4
480115,Madhya Pradesh,21.95,79.1167,
480221,Madhya Pradesh,22.3,79.1667,4
480224,Madhya Pradesh,22.3,79.1667,
480331,Madhya Pradesh,22.2389,79.4981,
480334,Madhya Pradesh,22.2389,79.4981,
